%PathLoss
-140.0667833
-131.6190006
-128.8353939
-127.6878859
-125.3891116
-124.6720579
-123.7480341
-123.0046525
-122.4731854
-121.7050474
-121.1065259
-120.4702796
-119.789599
-119.2418684
-118.4232217
-117.6995944
-117.2848369
-116.7015204
-116.3217988
-115.1751561
-114.6700289
-113.7477062
-113.3782272
-113.0081508
-112.2931308
-111.8432135
-111.5615572
-111.2325383
-110.6915269
-110.0966251
-109.6441428
-109.089652
-108.7704072
-108.0905319
-107.6937644
-107.1701288
-106.8285355
-106.160934
-105.5513655
-105.0920695
-104.7207674
-104.4017486
-104.1986226
-103.837388
-103.5950963
-103.3378599
-102.7387718
-102.3886887
-101.9754818
-101.4434919
-100.999823
-100.6740805
-100.3554108
-100.0880876
-99.55270416
-99.0355678
-98.7788978
-98.39340774
-97.99356566
-97.69500984
-97.19988471
-96.88291754
-96.40328567
-95.95891657
-95.59436185
-95.28808233
-94.95897727
-94.67833974
-94.39303397
-93.96363705
-93.18239745
-92.68769966
-92.2359766
-91.71062427
-91.28590034
-90.98454835
-90.42594528
-89.92717093
-89.61135583
-88.94983804
-88.41868237
-87.86370355
-87.14375731
-86.32661524
-85.47843264
-84.84669403
-84.25570416
-83.83842784
-83.3732567
-82.74451311
-81.81370713
-81.27907807
-80.6937227
-79.70205996
-78.15948742
-77.17193048
-75.01911786
-73.62449624
-72.22905093
-70.27946337
-60.21500379
